,Zip Code,Offense
54198,64108.0,1401
54199,64130.0,2601
54200,64106.0,2001
54201,64156.0,640
54202,64106.0,301
54203,64145.0,630
54204,64154.0,802
54205,64132.0,302
54206,64111.0,801
54207,64134.0,670
54209,64130.0,401
54211,64131.0,1401
54212,64126.0,802
54213,64134.0,2040
54214,64130.0,501
54216,64151.0,501
54217,64132.0,702
54218,64124.0,2601
54219,64129.0,901
54220,64134.0,802
54221,64106.0,1850
54222,64131.0,403
54223,64126.0,301
54224,64118.0,901
54226,64118.0,840
54228,64155.0,2054
54230,64134.0,403
54231,64120.0,1120
54233,64154.0,1198
54234,64130.0,1849
54235,64111.0,702
54237,64127.0,702
54238,64127.0,670
54239,64130.0,831
54241,64128.0,1849
54242,64128.0,801
54243,64131.0,1850
54245,64128.0,1401
54246,64130.0,401
54247,64130.0,690
54249,64129.0,802
54251,64124.0,802
54252,64106.0,670
54253,64130.0,2402
54254,64124.0,1401
54255,64127.0,650
54256,64157.0,1198
54257,64108.0,1401
54259,64110.0,640
54260,64138.0,401
54261,64130.0,501
54262,64119.0,502
54263,64125.0,302
54264,64110.0,1849
54265,64124.0,801
54266,64155.0,670
54267,64151.0,3077
54268,64129.0,702
54269,64120.0,1849
54270,64132.0,702
54271,64128.0,402
54272,64128.0,802
54273,64130.0,702
54274,64137.0,690
54275,64118.0,690
54276,64106.0,802
54277,64131.0,501
54279,64113.0,640
54280,64110.0,2402
54281,64108.0,1401
54283,64109.0,702
54284,64116.0,501
54285,64114.0,2601
54286,64133.0,802
54287,64128.0,2601
54288,64124.0,1401
54289,64138.0,802
54290,64105.0,502
54291,64116.0,802
54292,64118.0,1122
54293,64114.0,640
54295,64118.0,501
54297,64129.0,2041
54298,64109.0,650
54302,64108.0,1849
54303,64130.0,670
54306,64106.0,801
54307,64127.0,501
54308,64124.0,802
54309,64132.0,801
54311,64153.0,670
54312,64138.0,1120
54313,64133.0,401
54314,64120.0,650
54315,64111.0,801
54316,64128.0,801
54318,64161.0,301
54319,64114.0,690
54320,64137.0,650
54321,64106.0,640
54322,64152.0,1401
54323,64106.0,2604
54324,64127.0,1401
54328,64133.0,640
54330,64131.0,2041
54331,64133.0,1401
54332,61434.0,501
54334,64134.0,690
54335,64130.0,302
54337,64130.0,690
54338,64132.0,702
54339,64108.0,670
54340,64138.0,1401
54343,64132.0,802
54346,64154.0,802
54347,64138.0,702
54348,64133.0,670
54350,64131.0,1849
54351,64106.0,1401
54352,64110.0,640
54353,64134.0,302
54354,64136.0,1401
54355,64110.0,501
54356,64133.0,630
54357,64134.0,799
54358,64119.0,1849
54359,64127.0,1401
54360,64105.0,502
54362,64130.0,1401
54364,64126.0,670
54366,64131.0,1401
54367,64068.0,650
54368,64119.0,1546
54369,64119.0,1401
54371,64132.0,401
54374,64119.0,1401
54375,64130.0,403
54377,64130.0,501
54378,64110.0,670
54379,64110.0,1401
54380,64132.0,401
54381,64106.0,670
54382,64134.0,630
54383,64130.0,1401
54384,64130.0,501
54385,64128.0,801
54386,64105.0,650
54387,64137.0,1401
54389,64111.0,702
54390,64130.0,403
54392,64151.0,650
54393,64123.0,2601
54394,64123.0,1352
54395,64114.0,501
54396,64130.0,690
54397,64126.0,501
54398,64111.0,501
54399,64116.0,501
54400,64132.0,670
54401,64106.0,2601
54402,64134.0,1188
54403,64133.0,301
54405,64124.0,501
54406,64109.0,690
54408,64126.0,302
54409,64111.0,670
54410,64106.0,2601
54411,64124.0,501
54412,64127.0,660
54413,64131.0,831
54414,64157.0,302
54415,64110.0,640
54416,64114.0,1120
54417,64127.0,301
54419,64130.0,2655
54420,64110.0,802
54421,64145.0,2601
54422,64133.0,502
54423,64117.0,640
54424,64134.0,301
54426,64118.0,802
54427,64127.0,1401
54428,64130.0,501
54429,64123.0,1850
54430,64106.0,1849
54431,64118.0,501
54432,64130.0,1401
54433,64138.0,302
54434,64106.0,1401
54436,64124.0,501
54437,64113.0,670
54438,64109.0,702
54440,64137.0,402
54441,64113.0,1849
54442,64124.0,301
54443,64109.0,670
54444,64119.0,670
54445,63114.0,640
54446,64108.0,1849
54447,64145.0,670
54448,64126.0,702
54450,64130.0,2403
54451,64124.0,501
54452,64154.0,2601
54453,64106.0,650
54454,64130.0,640
54455,64153.0,2601
54456,64111.0,670
54457,64117.0,831
54458,64134.0,1401
54459,64152.0,1198
54460,64116.0,403
54461,64106.0,650
54462,64106.0,1850
54463,64130.0,2601
54464,64106.0,1401
54465,64133.0,702
54466,64131.0,501
54467,64111.0,670
54468,64110.0,1401
54471,64111.0,2530
54472,64118.0,650
54474,64132.0,2601
54475,64151.0,702
54476,64112.0,640
54477,64155.0,640
54478,64129.0,801
54479,64163.0,702
54480,64115.0,640
54481,64155.0,501
54482,64130.0,2601
54483,64124.0,1849
54485,64130.0,650
54486,64117.0,403
54487,64127.0,802
54488,64134.0,640
54489,64114.0,630
54490,64130.0,2402
54491,64109.0,2602
54492,64129.0,702
54493,64137.0,501
54494,64130.0,802
54495,64113.0,640
54497,64198.0,640
54498,64130.0,702
54499,64119.0,1401
54500,64128.0,401
54501,64127.0,401
54502,64137.0,2655
54503,64132.0,802
54504,64118.0,2655
54506,64130.0,2100
54507,64132.0,650
54508,64157.0,1120
54509,64110.0,501
54510,64109.0,1850
54511,64134.0,840
54512,64105.0,640
54513,64128.0,1546
54514,64134.0,670
54515,64111.0,640
54516,64123.0,801
54517,64127.0,302
54518,64128.0,650
54519,64108.0,650
54520,64158.0,801
54521,64126.0,302
54522,64116.0,670
54523,64138.0,690
54524,64129.0,302
54525,64127.0,501
54526,64108.0,801
54527,64108.0,401
54528,64127.0,640
54529,64134.0,650
54530,64116.0,802
54531,64130.0,301
54532,64109.0,640
54533,64108.0,1401
54534,64106.0,301
54535,64131.0,401
54536,64111.0,670
54537,64152.0,702
54539,64132.0,501
54540,64132.0,831
54542,64127.0,801
54544,64133.0,831
54545,64127.0,501
54547,64130.0,501
54549,64152.0,802
54550,64124.0,640
54551,64124.0,401
54552,64118.0,2601
54554,64130.0,2402
54555,64125.0,702
54556,64126.0,401
54557,64113.0,2601
54558,64111.0,670
54559,64106.0,2201
54560,64118.0,1001
54561,64125.0,1401
54562,64117.0,1001
54563,64114.0,501
54564,64106.0,801
54565,64131.0,650
54567,64111.0,690
54568,64126.0,802
54569,64131.0,702
54571,64129.0,670
54573,64123.0,501
54575,64111.0,2402
54578,64136.0,2601
54579,64138.0,670
54580,64133.0,1120
54582,64110.0,302
54583,64110.0,1401
54584,64138.0,801
54585,64134.0,501
54586,64105.0,650
54587,64111.0,403
54588,64110.0,1701
54589,64133.0,1401
54590,64138.0,301
54591,64131.0,1849
54592,64110.0,1849
54595,64132.0,702
54596,64128.0,1401
54597,64157.0,210
54598,64130.0,1401
54599,64118.0,640
54600,64153.0,1401
54601,64153.0,501
54602,64155.0,630
54603,64106.0,690
54606,64105.0,702
54607,64128.0,640
54608,64127.0,302
54609,64126.0,401
54610,64131.0,650
54611,64126.0,1546
54612,64151.0,650
54613,64134.0,501
54615,64106.0,301
54616,64110.0,501
54617,64101.0,650
54618,64130.0,690
54619,64130.0,1401
54620,64108.0,401
54621,64132.0,802
54622,64106.0,802
54624,64113.0,670
54625,64110.0,702
54626,64138.0,2601
54628,64108.0,801
54629,64127.0,1401
54630,64154.0,660
54634,64130.0,1849
54635,64132.0,1401
54637,64134.0,501
54638,64111.0,802
54639,64127.0,650
54640,64119.0,690
54642,64127.0,401
54644,64110.0,1849
54646,64131.0,502
54647,64118.0,831
54648,64110.0,802
54649,64130.0,302
54650,64127.0,2661
54651,64124.0,401
54652,64127.0,670
54653,64130.0,702
54654,64118.0,403
54657,64155.0,501
54658,64155.0,2601
54659,64134.0,2601
54661,64106.0,1849
54662,64134.0,1401
54663,64118.0,640
54664,64128.0,801
54665,64114.0,1120
54667,64154.0,2601
54668,64124.0,501
54669,64106.0,670
54670,64123.0,802
54671,64133.0,630
54672,64105.0,670
54673,64134.0,501
54674,64106.0,2601
54675,64134.0,640
54676,64114.0,630
54677,64132.0,502
54678,64119.0,501
54679,64127.0,702
54680,64131.0,1122
54681,64131.0,801
54682,64128.0,630
54683,64132.0,702
54684,64128.0,401
54685,64128.0,702
54686,64109.0,630
54687,64128.0,702
54688,64123.0,2040
54689,64133.0,670
54690,64120.0,690
54691,64134.0,2601
54692,64133.0,630
54693,64106.0,1401
54694,64104.0,802
54695,64129.0,1122
54696,64111.0,1122
54697,64123.0,660
54698,64134.0,640
54699,64128.0,501
54701,64128.0,2655
54702,64129.0,640
54704,64133.0,501
54707,64130.0,1198
54708,64134.0,401
54709,64128.0,802
54710,64118.0,640
54711,64155.0,2041
54713,64138.0,702
54715,64137.0,690
54716,64108.0,802
54717,64108.0,1849
54718,64133.0,501
54720,64111.0,301
54721,64106.0,802
54722,64109.0,2655
54723,64105.0,670
54724,64151.0,802
54725,64119.0,3070
54726,64127.0,802
54727,64131.0,502
54728,64132.0,2601
54730,64128.0,802
54731,64152.0,501
54732,64124.0,1401
54733,64119.0,690
54734,64134.0,3077
54736,64134.0,501
54738,64109.0,501
54739,64154.0,630
54741,64116.0,690
54742,64134.0,802
54743,64127.0,403
54744,64113.0,1188
54745,64127.0,801
54746,64134.0,501
54747,64128.0,690
54748,64117.0,702
54751,64110.0,501
54752,64130.0,501
54753,64129.0,1850
54754,64110.0,401
54755,64114.0,630
54756,64129.0,403
54759,64124.0,802
54760,64116.0,501
54761,64151.0,1401
54762,64130.0,801
54763,64131.0,1401
54764,64112.0,640
54765,64130.0,301
54767,64130.0,802
54768,64106.0,403
54769,64111.0,630
54770,64119.0,640
54771,64123.0,1001
54774,64118.0,802
54775,64127.0,1401
54776,64124.0,2601
54777,64106.0,1849
54778,64128.0,1401
54779,64118.0,802
54780,64119.0,690
54781,64131.0,501
54782,64110.0,690
54783,64130.0,401
54784,64110.0,670
54785,64118.0,501
54788,64123.0,802
54789,64112.0,640
54790,64133.0,640
54791,64111.0,1849
54792,64111.0,2655
54793,64127.0,1401
54795,64111.0,640
54796,64151.0,640
54797,64138.0,650
54798,64134.0,670
54799,64133.0,840
54801,64130.0,2402
54802,64157.0,640
54803,64106.0,2604
54804,64123.0,670
54806,64128.0,801
54808,64130.0,801
54809,64130.0,802
54810,64127.0,302
54811,64145.0,640
54812,64114.0,670
54813,64112.0,801
54814,64131.0,401
54815,64123.0,802
54816,64132.0,401
54817,64130.0,401
54818,64126.0,650
54819,64111.0,650
54820,64108.0,403
54822,64127.0,201
54823,64124.0,201
54824,64137.0,501
54825,64111.0,2100
54826,64141.0,650
54828,64105.0,670
54829,64134.0,670
54830,64134.0,501
54831,64106.0,2601
54832,64118.0,1401
54833,64118.0,1401
54834,64145.0,690
54835,64111.0,640
54836,64130.0,210
54837,64123.0,650
54839,64128.0,702
54840,64138.0,1401
54841,64124.0,302
54842,64111.0,1401
54843,64126.0,1401
54844,64118.0,1401
54845,64154.0,1120
54846,64109.0,401
54847,64146.0,702
54848,64113.0,401
54849,64133.0,201
54850,64145.0,1188
54852,64130.0,802
54853,64114.0,1188
54855,64132.0,401
54856,64118.0,1401
54857,64153.0,630
54858,64111.0,1401
54859,64106.0,831
54860,64113.0,702
54861,64133.0,802
54862,64109.0,1122
54863,64130.0,1849
54864,64130.0,840
54865,64133.0,2601
54866,64152.0,501
54867,64111.0,640
54868,64111.0,501
54869,64111.0,2040
54870,64133.0,1401
54871,64130.0,640
54873,64118.0,670
54874,64127.0,690
54875,64129.0,702
54876,64130.0,302
54877,64124.0,302
54878,64128.0,501
54879,64127.0,401
54880,64127.0,2603
54881,64130.0,2655
54883,64109.0,1849
54884,64145.0,670
54885,64109.0,2001
54886,64133.0,501
54887,64123.0,401
54888,64114.0,1401
54890,64132.0,670
54892,64124.0,650
54893,64123.0,702
54894,64106.0,801
54895,64113.0,501
54896,64111.0,802
54897,64110.0,302
54898,64130.0,501
54899,64136.0,501
54900,64133.0,702
54901,64111.0,1120
54902,64123.0,702
54903,64130.0,2655
54904,64137.0,501
54905,64134.0,2041
54906,64108.0,2655
54907,64127.0,2001
54908,64130.0,2601
54910,64127.0,702
54911,64110.0,501
54912,64111.0,640
54915,64110.0,702
54916,64130.0,501
54917,64109.0,501
54918,64128.0,702
54919,64151.0,801
54920,64134.0,302
54921,64123.0,501
54922,64151.0,2100
54923,64110.0,630
54925,64123.0,301
54926,64134.0,302
54927,64130.0,401
54929,64127.0,201
54930,64110.0,670
54931,64132.0,2601
54932,64137.0,702
54934,64128.0,801
54935,64129.0,802
54936,64126.0,401
54937,64127.0,402
54939,64111.0,2100
54940,64108.0,2655
54941,64138.0,802
54942,64130.0,2402
54943,64134.0,501
54945,64111.0,802
54946,64112.0,2100
54947,64125.0,501
54949,64132.0,702
54950,64133.0,630
54953,64119.0,802
54954,64127.0,401
54955,64111.0,1401
54956,64114.0,1750
54957,64111.0,1401
54958,64152.0,640
54959,64134.0,630
54960,64131.0,690
54961,64120.0,640
54962,64111.0,801
54963,64130.0,501
54964,64155.0,1401
54965,64111.0,1401
54966,64109.0,802
54967,64152.0,650
54968,64134.0,702
54969,64130.0,802
54970,64127.0,690
54971,64114.0,640
54973,64124.0,1401
54975,64130.0,2601
54976,64134.0,501
54978,64128.0,301
54979,64112.0,2402
54980,64130.0,2601
54981,64131.0,401
54982,64111.0,501
54984,64109.0,640
54985,64112.0,640
54986,64111.0,2655
54987,64152.0,630
54988,64128.0,401
54989,64130.0,702
54991,64134.0,801
54992,64155.0,630
54994,64152.0,401
54995,64106.0,2601
54996,64134.0,690
54997,64128.0,2601
54998,64117.0,640
54999,64129.0,670
55001,64112.0,501
55002,64111.0,670
55003,64156.0,1198
55005,64151.0,630
55006,64106.0,401
55007,64106.0,650
55008,66202.0,2402
55010,64117.0,1750
55012,64114.0,501
55013,64105.0,1120
55014,64109.0,802
55016,64145.0,799
55017,64106.0,301
55018,64130.0,403
55020,64111.0,640
55021,64131.0,640
55023,64137.0,801
55024,64130.0,802
55025,64138.0,501
55026,64157.0,201
55027,64130.0,801
55029,64114.0,670
55030,64109.0,690
55031,64123.0,401
55032,64134.0,501
55033,64133.0,650
55035,64128.0,2001
55036,64136.0,1401
55037,64130.0,802
55038,64118.0,831
55039,64151.0,802
55041,64151.0,640
55042,64127.0,801
55043,64155.0,501
55044,64130.0,802
55045,64125.0,802
55046,64123.0,650
55047,64134.0,1120
55048,64129.0,501
55050,64127.0,802
55051,64131.0,401
55052,64124.0,2041
55054,64114.0,1122
55055,64146.0,1401
55056,64105.0,2402
55057,64121.0,702
55058,64130.0,702
55059,64133.0,640
55060,64127.0,402
55061,64129.0,1849
55062,64138.0,702
55063,64116.0,670
55064,64123.0,401
55065,64145.0,2601
55066,64126.0,302
55067,64118.0,650
55068,64131.0,501
55069,64123.0,1120
55070,64111.0,640
55071,64111.0,201
55072,64129.0,702
55073,64108.0,702
55075,64127.0,401
55077,64106.0,2100
55080,64114.0,670
55081,64128.0,802
55082,64108.0,201
55083,64119.0,1188
55084,64124.0,801
55085,64119.0,702
55086,64124.0,801
55087,64109.0,802
55088,64120.0,690
55089,64124.0,301
55090,64131.0,1849
55091,64145.0,690
55093,64130.0,702
55094,64110.0,802
55095,64110.0,501
55096,64106.0,2601
55097,64155.0,630
55098,64105.0,502
55099,64124.0,1850
55100,64130.0,2100
55101,64114.0,401
55103,64133.0,630
55104,64131.0,501
55105,64133.0,802
55106,64131.0,201
55107,64128.0,401
55108,64106.0,2601
55109,64123.0,1188
55110,64114.0,802
55111,64131.0,501
55112,64108.0,1401
55113,64110.0,1401
55114,64101.0,802
55115,64151.0,690
55117,64146.0,501
55118,64118.0,640
55119,64130.0,2100
55120,64128.0,840
55121,64123.0,2001
55122,64134.0,670
55123,64116.0,802
55124,64109.0,1120
55125,64152.0,640
55127,64130.0,1849
55128,64106.0,801
55129,64138.0,640
55130,64109.0,802
55131,64118.0,640
55132,64111.0,670
55133,64134.0,1401
55134,64116.0,801
55135,64127.0,501
55136,64137.0,640
55138,64127.0,640
55139,64131.0,650
55140,64131.0,802
55141,64116.0,702
55143,64130.0,702
55144,64155.0,501
55145,64118.0,1401
55146,64106.0,301
55147,64108.0,640
55148,64124.0,802
55149,64157.0,501
55150,64128.0,901
55151,64156.0,640
55153,64118.0,401
55155,64110.0,1001
55156,64130.0,501
55157,64119.0,690
55158,64118.0,640
55160,64109.0,502
55161,64151.0,640
55162,64124.0,640
55164,64123.0,670
55165,64138.0,802
55167,64111.0,801
55168,64111.0,1849
55169,64108.0,670
55170,64124.0,802
55172,64124.0,670
55173,64108.0,650
55174,64145.0,1849
55175,64133.0,802
55176,64132.0,501
55177,64152.0,2040
55178,64118.0,702
55179,64132.0,501
55180,64130.0,831
55181,64118.0,801
55183,64126.0,840
55184,64114.0,640
55185,64134.0,630
55186,64153.0,1401
55188,64108.0,650
55189,64111.0,640
55190,64123.0,2601
55191,64111.0,401
55192,64108.0,802
55193,64108.0,2601
55194,64151.0,1401
55195,64214.0,1122
55197,64138.0,702
55199,64138.0,640
55200,64108.0,702
55201,64114.0,690
55203,64138.0,802
55204,64127.0,501
55205,64138.0,501
55206,64134.0,2664
55207,64109.0,801
55208,64121.0,670
55209,64105.0,1401
55210,64130.0,670
55211,64127.0,401
55212,64158.0,630
55213,64111.0,2040
55214,64130.0,2040
55215,64127.0,501
55216,64132.0,702
55218,64124.0,702
55219,64134.0,640
55220,64132.0,702
55223,64128.0,1850
55224,64129.0,801
55225,64130.0,801
55226,64117.0,702
55227,64106.0,1401
55228,64118.0,501
55229,64106.0,640
55230,64111.0,2601
55231,64108.0,630
55232,64157.0,640
55233,64126.0,801
55234,64114.0,2100
55235,64132.0,2001
55236,64132.0,650
55237,64119.0,630
55239,64130.0,502
55240,64111.0,640
55242,64134.0,1850
55243,64132.0,802
55244,64132.0,501
55245,64105.0,1401
55246,64118.0,1401
55247,64145.0,2655
55248,64127.0,2040
55250,64106.0,802
55251,64130.0,690
55252,64118.0,702
55253,64151.0,2001
55254,64131.0,630
55255,64154.0,640
55257,64127.0,1770
55259,64108.0,640
55260,64133.0,1198
55261,64127.0,702
55263,64110.0,801
55264,64118.0,1401
55265,64134.0,650
55266,64117.0,1401
55267,64129.0,1401
55268,64116.0,401
55269,64109.0,2655
55270,64106.0,1849
55271,64130.0,1401
55273,64112.0,690
55274,64119.0,650
55275,64111.0,302
55276,65130.0,2601
55278,64123.0,1120
55279,64118.0,1401
55281,64127.0,702
55283,64106.0,901
55284,64128.0,501
55285,64126.0,302
55286,64114.0,640
55287,64111.0,840
55288,64126.0,403
55289,64127.0,2001
55290,64138.0,1401
55292,64127.0,670
55294,64124.0,801
55295,64130.0,690
55296,64158.0,1401
55297,64113.0,2402
55298,64138.0,802
55300,64132.0,401
55302,64111.0,1401
55303,64134.0,501
55304,64127.0,802
55305,64132.0,502
55306,64127.0,401
55307,64152.0,831
55309,64111.0,1850
55310,64123.0,640
55313,64128.0,802
55314,64213.0,630
55316,64111.0,650
55317,64127.0,302
55318,64119.0,1648
55319,64119.0,640
55321,64132.0,1401
55322,64127.0,2655
55323,64120.0,2601
55324,64130.0,1352
55325,64155.0,702
55326,64117.0,702
55327,64133.0,501
55328,64134.0,802
55329,64130.0,802
55330,64128.0,1188
55332,64111.0,1188
55333,64113.0,640
55334,64133.0,702
55335,64130.0,2402
55336,64109.0,1401
55337,64130.0,702
55338,64134.0,802
55339,64134.0,802
55340,64110.0,801
55341,64151.0,210
55343,64130.0,802
55344,64128.0,702
55345,64110.0,401
55346,64109.0,802
55347,64106.0,640
55348,64137.0,799
55349,64109.0,690
55350,64130.0,501
55351,64109.0,401
55352,64130.0,1849
55353,64116.0,1198
55354,64114.0,640
55355,64129.0,2040
55356,64157.0,801
55358,64128.0,2655
55359,64127.0,690
55360,64114.0,670
55361,64106.0,801
55362,64153.0,1401
55363,64133.0,1001
55364,64119.0,802
55365,64106.0,501
55366,64126.0,401
55367,64114.0,630
55368,64124.0,801
55369,64131.0,2601
55371,64111.0,401
55372,64109.0,501
55374,64132.0,2601
55375,64153.0,650
55376,64108.0,1401
55377,64127.0,802
55378,64114.0,650
55379,64124.0,1002
55380,64133.0,1401
55382,64130.0,1401
55383,64158.0,640
55384,64108.0,802
55385,64130.0,501
55386,64109.0,2601
55388,64129.0,501
55389,64118.0,702
55390,64151.0,702
55391,64124.0,702
55392,64127.0,401
55393,64130.0,2601
55394,64138.0,640
55395,64130.0,801
55396,64133.0,831
55397,64130.0,802
55398,64131.0,501
55399,64127.0,1401
55400,64130.0,302
55401,64131.0,501
55403,64128.0,801
55404,64123.0,801
55405,64151.0,670
55406,64110.0,640
55408,64123.0,802
55409,64128.0,802
55410,64128.0,801
55411,64130.0,801
55412,64123.0,502
55413,64111.0,702
55414,64119.0,302
55415,64134.0,802
55417,64112.0,640
55418,64117.0,702
55420,64125.0,802
55421,64132.0,2601
55422,64130.0,402
55423,64138.0,1401
55424,64132.0,802
55426,64133.0,1001
55427,64124.0,840
55428,64157.0,401
55430,64109.0,640
55431,64153.0,650
55432,64134.0,630
55433,64123.0,501
55434,64106.0,802
55435,64130.0,702
55436,64127.0,640
55440,64151.0,403
55441,64123.0,702
55442,64132.0,2601
55444,64123.0,2655
55445,64134.0,690
55446,64134.0,802
55447,64111.0,640
55448,64151.0,702
55449,64106.0,401
55450,64126.0,302
55452,64109.0,2402
55453,64154.0,1401
55454,64125.0,1401
55455,64113.0,501
55456,64130.0,690
55458,64132.0,501
55459,64112.0,670
55460,64109.0,403
55461,64161.0,690
55462,64138.0,801
55463,64124.0,501
55464,64155.0,1188
55465,64137.0,702
55466,64134.0,501
55467,64108.0,302
55468,64111.0,802
55469,64118.0,802
55470,64130.0,690
55471,64114.0,690
55472,64130.0,2601
55474,64151.0,650
55475,64112.0,640
55476,64134.0,640
55477,64124.0,702
55479,64118.0,670
55480,64118.0,650
55483,64116.0,1120
55484,64117.0,501
55485,64152.0,690
55487,64131.0,1849
55489,64111.0,630
55491,64129.0,702
55492,64130.0,802
55494,64117.0,501
55495,64152.0,1198
55496,64119.0,640
55497,64151.0,2041
55498,64127.0,802
55499,64117.0,1849
55500,64114.0,670
55501,64145.0,670
55502,64127.0,401
55503,64117.0,1122
55504,64153.0,2601
55505,64111.0,640
55506,64133.0,802
55507,64105.0,801
55508,64127.0,802
55511,64116.0,802
55512,64161.0,690
55513,64131.0,1849
55514,64130.0,840
55515,64134.0,690
55516,64128.0,702
55517,64133.0,101
55518,64131.0,2100
55519,64030.0,401
55520,64106.0,801
