,Offense,Age,Month,Day,Year
109956,1401,58.0,04,15,2015
109957,670,27.0,11,11,2015
109958,2601,54.0,07,12,2015
109959,802,35.0,03,08,2015
109960,640,22.0,09,09,2015
109961,2655,,09,22,2015
109962,1850,,03,25,2015
109963,1401,64.0,10,07,2015
109964,301,,01,01,2015
109965,650,36.0,09,05,2015
109966,640,,05,24,2015
109967,2655,,06,14,2015
109968,640,,06,09,2015
109969,1401,63.0,05,28,2015
109970,1546,19.0,12,22,2015
109971,802,25.0,07,14,2015
109972,650,,07,13,2015
109973,501,51.0,02,17,2015
109974,670,,11,16,2015
109975,840,29.0,12,03,2015
109976,403,53.0,12,10,2015
109977,403,41.0,11,05,2015
109978,2601,,12,09,2015
109979,640,38.0,08,16,2015
109980,640,45.0,11,28,2015
109981,1546,,01,28,2015
109982,1120,,04,04,2015
109983,802,39.0,05,05,2015
109984,802,54.0,03,27,2015
109985,831,36.0,09,27,2015
109986,1002,30.0,02,06,2015
109987,801,34.0,04,12,2015
109988,501,,08,19,2015
109989,670,,04,09,2015
109990,2655,42.0,06,28,2015
109991,501,49.0,12,07,2014
109992,1401,,10,05,2015
109993,630,,06,18,2015
109994,802,43.0,09,17,2015
109995,302,30.0,02,12,2015
109996,802,41.0,01,06,2015
109997,1401,35.0,10,02,2015
109998,690,35.0,02,21,2015
109999,702,,09,20,2015
110000,650,43.0,10,18,2015
110001,2100,42.0,05,05,2015
110002,501,50.0,05,30,2015
110003,2601,24.0,04,22,2015
110004,401,,10,11,2015
110005,210,,08,10,2015
110006,802,46.0,03,21,2015
110007,201,20.0,07,05,2015
110008,2655,,06,20,2015
110009,630,,06,18,2015
110010,640,20.0,04,13,2015
110011,2601,,01,12,2014
110012,1401,42.0,04,13,2015
110013,650,21.0,11,11,2015
110014,2601,,12,21,2015
110015,1120,,09,16,2015
110016,702,41.0,09,28,2015
110017,1850,,05,22,2015
110018,1401,27.0,05,21,2015
110019,201,,12,28,2015
110020,1849,,11,11,2015
110021,630,,06,27,2015
110022,501,29.0,11,16,2015
110023,1850,,07,01,2015
110024,501,,12,23,2015
110025,799,,02,12,2015
110026,302,,12,11,2015
110027,702,,07,24,2015
110028,401,55.0,09,01,2015
110029,702,,08,18,2015
110030,1198,,11,04,2015
110031,401,34.0,12,21,2015
110032,2601,,07,22,2015
110033,630,32.0,01,08,2015
110034,1850,27.0,02,21,2015
110035,702,24.0,10,01,2015
110036,2601,29.0,04,21,2015
110037,1849,,02,06,2015
110038,610,,03,28,2015
110039,1401,25.0,12,05,2015
110040,690,,07,22,2015
110041,670,,07,16,2015
110042,802,33.0,12,01,2015
110043,702,,01,24,2015
110044,1198,42.0,12,08,2014
110045,702,,07,26,2015
110046,403,33.0,08,18,2015
110047,2655,37.0,04,29,2015
110048,670,,10,30,2015
110049,801,,11,16,2015
110050,2201,39.0,09,18,2015
110051,401,26.0,05,02,2015
110052,1849,,02,19,2015
110053,501,,06,26,2015
110054,1401,,07,30,2015
110055,840,29.0,07,15,2015
110056,1401,32.0,09,07,2015
110057,640,,12,29,2015
110058,1849,,04,25,2015
110059,1652,40.0,05,08,2015
110060,2601,,07,06,2015
110061,2402,34.0,11,08,2015
110062,1401,24.0,04,04,2015
110063,2041,35.0,08,01,2015
110064,1401,25.0,10,31,2015
110065,403,,04,17,2015
110066,210,,01,01,2011
110067,230,,07,24,2015
110068,501,35.0,08,28,2015
110069,702,,07,21,2015
110070,802,24.0,10,25,2015
110071,201,48.0,04,19,2015
110072,630,,12,07,2015
110073,670,,11,08,2015
110074,640,35.0,06,22,2015
110075,650,48.0,01,12,2015
110076,1122,73.0,10,06,2015
110077,650,,08,30,2015
110078,402,,12,10,2015
110079,650,55.0,06,14,2015
110080,801,,05,18,2015
110081,1122,,02,16,2015
110082,1546,,10,11,2015
110083,640,20.0,11,15,2015
110084,690,38.0,04,01,2015
110085,501,51.0,03,13,2015
110086,2100,31.0,12,07,2015
110087,1401,44.0,06,06,2015
110088,401,,01,23,2015
110089,501,,11,02,2015
110090,1849,,08,31,2015
110091,1401,,10,27,2015
110092,650,,06,15,2015
110093,2655,57.0,09,02,2015
110094,831,24.0,01,25,2015
110095,1120,22.0,09,09,2015
110096,2601,45.0,09,18,2015
110097,501,57.0,02,23,2015
110098,650,,09,18,2015
110099,640,,09,01,2015
110100,702,74.0,07,13,2015
110101,702,,10,16,2015
110102,1401,38.0,01,11,2015
110103,802,24.0,09,30,2015
110104,650,30.0,03,24,2015
110105,630,55.0,12,22,2015
110106,801,,10,30,2015
110107,670,32.0,10,10,2015
110108,1401,,07,20,2015
110109,702,,09,14,2015
110110,702,,10,09,2015
110111,801,20.0,11,24,2015
110112,2041,47.0,03,06,2015
110113,690,,03,06,2015
110114,2655,60.0,04,03,2015
110115,702,21.0,07,31,2015
110116,2655,21.0,07,25,2015
110117,630,,12,29,2015
110118,401,,09,26,2015
110119,901,,07,05,2015
110120,401,31.0,01,30,2015
110121,801,,10,09,2015
110122,1401,,10,27,2015
110123,831,47.0,07,20,2015
110124,1401,31.0,09,06,2015
110125,802,40.0,08,30,2015
110126,1401,,07,20,2015
110127,501,,05,30,2015
110128,640,35.0,01,10,2015
110129,650,,08,01,2015
110130,1849,,12,24,2015
110131,640,35.0,09,19,2015
110132,401,24.0,06,21,2015
110133,640,32.0,08,16,2015
110134,501,56.0,09,10,2015
110135,831,35.0,12,16,2015
110136,1849,,09,09,2015
110137,640,,04,10,2015
110138,690,,07,13,2015
110139,1401,25.0,03,11,2015
110140,1849,,09,23,2015
110141,840,46.0,11,18,2015
110142,702,35.0,09,11,2015
110143,2601,42.0,11,10,2015
110144,501,26.0,01,09,2015
110145,630,,02,11,2015
110146,630,37.0,06,10,2015
110147,2100,25.0,04,19,2015
110148,801,46.0,05,21,2015
110149,1401,,06,14,2015
110150,1401,23.0,08,13,2015
110151,1648,34.0,05,20,2013
110152,1850,,,,
110153,201,29.0,04,06,2015
110154,1546,32.0,09,04,2015
110155,1849,,09,23,2015
110156,1740,39.0,07,01,2015
110157,1546,,12,06,2015
110158,1849,,03,22,2015
110159,801,,12,02,2015
110160,640,37.0,10,25,2015
110161,501,59.0,09,26,2015
110162,802,22.0,09,12,2015
110163,1849,57.0,07,06,2015
110164,1849,24.0,03,04,2015
110165,630,,03,02,2015
110166,501,60.0,04,02,2015
110167,403,44.0,05,05,2015
110168,2655,51.0,08,18,2015
110169,2201,18.0,04,08,2015
110170,702,,07,22,2015
110171,401,22.0,09,28,2015
110172,401,,02,09,2015
110173,1401,,11,08,2015
110174,1401,,07,18,2015
110175,502,,07,17,2015
110176,1401,,03,12,2015
110177,2601,20.0,09,16,2015
110178,1122,62.0,10,25,2015
110179,502,,10,15,2015
110180,501,,07,28,2015
110181,802,38.0,09,07,2015
110182,702,,08,23,2015
110183,2601,,09,15,2015
110184,702,22.0,09,19,2015
110185,630,,09,03,2015
110186,802,41.0,06,16,2015
110187,640,,11,10,2015
110188,403,29.0,02,03,2015
110189,670,37.0,02,24,2015
110190,403,29.0,12,25,2015
110191,2655,,08,15,2015
110192,2655,35.0,05,08,2015
110193,1401,50.0,05,04,2015
110194,702,,11,14,2015
110195,702,,06,14,2015
110196,1189,20.0,11,26,2014
110197,2040,22.0,05,27,2015
110198,831,33.0,07,31,2015
110199,302,,11,26,2015
110200,1401,35.0,09,22,2015
110201,501,22.0,01,20,2015
110202,501,78.0,01,19,2015
110203,2040,33.0,10,04,2015
110204,1401,55.0,11,01,2015
110205,302,,11,12,2015
110206,640,,11,10,2015
110207,501,30.0,01,05,2015
110208,501,37.0,06,22,2015
110209,802,43.0,02,10,2015
110210,302,,07,18,2015
110211,630,20.0,03,16,2015
110212,801,54.0,01,17,2015
110213,801,25.0,07,26,2015
110214,1120,,09,05,2015
110215,802,,07,10,2015
110216,802,23.0,09,08,2015
110217,1849,,01,02,2015
110218,610,,02,08,2015
110219,702,51.0,03,12,2015
110220,401,,11,08,2015
110221,640,21.0,07,08,2015
110222,401,40.0,12,05,2015
110223,690,,08,17,2015
110224,650,,03,04,2015
110225,1198,55.0,05,06,2014
110226,501,42.0,07,06,2015
110227,702,,08,02,2015
110228,1197,26.0,02,10,2014
110229,702,43.0,07,20,2015
110230,501,24.0,06,19,2015
110231,702,,11,24,2015
110232,702,26.0,09,16,2015
110233,702,45.0,01,22,2015
110234,1849,,12,18,2015
110235,2655,,09,05,2015
110236,2601,,10,27,2015
110237,401,23.0,10,13,2015
110238,2601,,04,24,2015
110239,702,,06,23,2015
110240,702,25.0,11,06,2015
110241,802,46.0,07,15,2015
110242,2601,,09,04,2015
110243,630,,03,21,2015
110244,670,19.0,07,21,2015
110245,702,29.0,07,29,2015
110246,650,,03,03,2015
110247,2601,,03,08,2015
110248,630,,07,30,2015
110249,2601,57.0,03,21,2015
110250,702,37.0,01,05,2015
110251,801,32.0,11,01,2015
110252,2655,86.0,03,14,2015
110253,690,,11,20,2015
110254,401,,12,19,2015
110255,650,,03,14,2015
110256,1401,66.0,05,17,2015
110257,801,22.0,04,07,2015
110258,802,32.0,08,23,2015
110259,630,,08,01,2015
110260,2655,,04,09,2015
110261,801,,12,15,2015
110262,1849,31.0,02,14,2015
110263,1120,19.0,09,20,2015
110264,650,,01,23,2015
110265,1849,,07,02,2015
110266,801,27.0,06,21,2015
110267,670,25.0,11,01,2014
110268,401,35.0,08,01,2015
110269,1849,,06,16,2015
110270,2655,28.0,10,09,2015
110271,1401,25.0,10,27,2015
110272,670,28.0,06,14,2015
110273,901,,05,06,2015
110274,2601,,05,08,2015
110275,630,22.0,02,16,2015
110276,2601,83.0,11,18,2015
110277,501,20.0,04,29,2015
110278,1401,,11,24,2015
110279,670,67.0,02,22,2015
110280,650,,10,21,2015
110281,802,25.0,09,18,2015
110282,301,23.0,05,20,2015
110283,2601,54.0,03,28,2015
110284,650,42.0,05,15,2015
110285,650,,03,14,2015
110286,630,21.0,06,09,2015
110287,802,23.0,03,09,2015
110288,402,20.0,02,25,2015
110289,501,27.0,09,25,2015
110290,1198,,03,17,2015
110291,301,,08,20,2015
110292,2001,29.0,07,12,2015
110293,670,,11,02,2015
110294,501,43.0,02,11,2015
110295,1546,22.0,06,28,2015
110296,802,38.0,05,27,2015
110297,2040,36.0,01,26,2015
110298,702,,06,14,2015
110299,1850,26.0,06,08,2015
110300,301,46.0,08,02,2015
110301,630,50.0,03,08,2015
110302,670,,05,11,2015
110303,670,,05,25,2015
110304,1401,39.0,07,29,2015
110305,831,36.0,10,31,2015
110306,650,,01,10,2015
110307,501,32.0,06,04,2015
110308,403,25.0,07,17,2015
110309,630,37.0,01,18,2015
110310,702,,12,25,2015
110311,670,,03,07,2015
110312,650,,10,20,2015
110313,1849,,05,15,2015
110314,501,,07,23,2015
110315,1401,,05,04,2015
110316,2601,31.0,05,24,2015
110317,1401,25.0,12,14,2015
110318,1546,,03,23,2015
110319,702,,10,03,2015
110320,1401,,12,19,2015
110321,801,27.0,07,01,2015
110322,840,32.0,11,20,2015
110323,1849,27.0,03,14,2015
110324,840,,01,01,2015
110325,401,,10,26,2015
110326,801,23.0,05,24,2015
110327,801,,07,12,2015
110328,802,68.0,11,10,2015
110329,1849,,09,23,2015
110330,1120,45.0,12,11,2015
110331,831,45.0,03,04,2015
110332,802,30.0,11,02,2015
110333,702,,03,02,2015
110334,801,46.0,11,16,2015
110335,802,26.0,02,28,2015
110336,2601,57.0,06,24,2015
110337,302,20.0,12,17,2015
110338,802,46.0,09,04,2015
110339,670,36.0,07,30,2015
110340,1850,33.0,08,15,2015
110341,1401,22.0,08,25,2015
110342,802,49.0,04,04,2015
110343,690,45.0,04,06,2015
110344,650,,08,26,2015
110345,670,23.0,12,19,2015
110346,1849,,06,27,2015
110347,1120,50.0,12,02,2015
110348,301,33.0,07,08,2015
110349,690,25.0,06,11,2015
110350,401,56.0,06,18,2015
110351,1849,21.0,06,24,2015
110352,1401,,03,17,2015
110353,403,39.0,10,12,2015
110354,403,21.0,09,26,2015
110355,1198,36.0,12,18,2014
110356,1198,,03,21,2015
110357,702,66.0,07,04,2015
110358,401,28.0,11,17,2015
110359,1742,,10,19,2015
110360,502,43.0,09,25,2015
110361,210,,08,16,2015
110362,2655,25.0,08,02,2015
110363,401,20.0,09,29,2015
110364,2601,,01,18,2015
110365,501,,09,26,2015
110366,1850,,05,07,2015
110367,2040,37.0,05,17,2015
110368,401,,03,07,2015
110369,1002,23.0,04,26,2015
110370,640,,02,16,2015
110371,2001,25.0,03,04,2015
110372,1120,,02,05,2015
110373,1122,20.0,07,03,2015
110374,670,,08,02,2015
110375,2655,,12,10,2015
110376,802,32.0,09,26,2015
110377,802,70.0,10,21,2015
110378,1401,28.0,12,09,2015
110379,1849,19.0,06,09,2015
110380,403,52.0,05,02,2015
110381,1122,,05,17,2015
110382,690,,04,09,2015
110383,802,21.0,07,15,2015
110384,640,,01,02,2015
110385,302,27.0,08,15,2015
110386,1401,33.0,06,21,2015
110387,650,,09,29,2015
110388,802,48.0,04,11,2015
110389,1401,25.0,03,08,2015
110390,2601,,08,05,2015
110391,301,36.0,05,16,2015
110392,1401,,02,10,2015
110393,1120,,11,20,2015
110394,1001,,12,01,2015
110395,501,,09,21,2015
110396,401,24.0,02,09,2015
110397,801,18.0,01,26,2015
110398,1401,,11,15,2015
110399,702,,10,01,2015
110400,1546,46.0,11,03,2015
110401,840,,08,11,2015
110402,650,,04,11,2015
110403,2100,39.0,05,04,2015
110404,840,,02,10,2015
110405,670,56.0,05,25,2015
110406,501,23.0,03,21,2015
110407,802,24.0,07,04,2015
110408,1546,,03,18,2015
110409,670,,11,19,2015
110410,2601,,08,27,2015
110411,1742,,05,10,2015
110412,650,53.0,01,14,2015
110413,630,,07,29,2015
110414,201,29.0,09,26,2015
110415,1122,59.0,06,15,2015
110416,1001,,01,12,2015
110417,702,27.0,01,28,2015
110418,1198,,04,03,2015
110419,210,,11,17,2015
110420,630,22.0,09,19,2015
110421,630,,11,20,2015
110422,801,40.0,02,17,2015
110423,2655,40.0,03,11,2015
110424,630,18.0,11,30,2015
110425,702,,01,07,2015
110426,2601,,07,16,2014
110427,1201,23.0,06,21,2015
110428,1002,67.0,07,31,2015
110429,2040,69.0,01,16,2015
110430,403,25.0,11,25,2015
110431,501,,03,20,2015
110432,670,22.0,12,28,2015
110433,2601,,05,11,2015
110434,2100,29.0,10,24,2015
110435,640,70.0,06,03,2015
110436,1648,31.0,12,12,2015
110437,702,,12,25,2015
110438,2604,,10,01,2015
110439,501,39.0,04,25,2015
110440,840,,05,15,2015
110441,690,,09,25,2015
110442,1122,,10,18,2014
110443,302,39.0,04,01,2015
110444,702,35.0,11,08,2015
110445,403,26.0,05,15,2015
110446,401,,11,14,2015
110447,1401,22.0,11,09,2015
110448,801,30.0,09,14,2015
110449,630,99.0,06,16,2015
110450,801,,01,23,2015
110451,650,31.0,11,13,2015
110452,1849,29.0,03,09,2015
110453,801,30.0,11,01,2015
110454,1120,53.0,04,12,2015
110455,501,37.0,08,02,2015
110456,1546,,06,27,2015
110457,2601,28.0,08,12,2015
110458,801,20.0,04,16,2015
110459,1849,,01,11,2015
110460,1401,23.0,02,15,2015
110461,2601,,05,14,2015
110462,1849,,07,13,2015
110463,690,,07,22,2015
110464,403,23.0,06,24,2015
110465,1401,,11,13,2015
110466,801,21.0,01,18,2015
110467,620,18.0,01,22,2015
110468,1401,31.0,04,21,2015
110469,302,18.0,11,09,2015
110470,1120,,05,22,2015
110471,670,,12,12,2015
110472,1198,,05,13,2015
110473,802,46.0,09,08,2015
110474,640,46.0,12,12,2015
110475,501,39.0,04,12,2015
110476,2601,,12,04,2015
110477,1352,,10,27,2015
110478,702,48.0,11,28,2015
110479,401,,12,08,2015
110480,640,,01,18,2015
110481,670,,08,15,2013
110482,1120,,09,21,2015
110483,401,65.0,06,13,2015
110484,501,,10,30,2015
110485,640,,05,26,2015
110486,501,49.0,05,19,2015
110487,2402,48.0,03,20,2015
110488,302,,10,27,2015
110489,801,22.0,04,06,2015
110490,1401,,10,26,2015
110491,902,21.0,09,24,2015
110492,702,31.0,01,26,2015
110493,1120,25.0,07,20,2015
110494,501,,11,02,2015
110495,2601,,12,15,2015
110496,650,,09,19,2015
110497,802,34.0,08,08,2015
110498,401,,11,21,2015
110499,501,52.0,09,22,2015
110500,201,,03,28,2014
110501,702,22.0,11,20,2015
110502,670,49.0,09,27,2015
110503,501,66.0,01,18,2015
110504,630,,07,14,2015
110505,501,30.0,08,26,2015
110506,690,,12,05,2015
110507,1401,35.0,01,06,2015
110508,1401,26.0,07,09,2015
110509,670,,02,19,2015
110510,1198,,01,01,2013
110511,640,27.0,04,14,2015
110512,802,34.0,06,15,2015
110513,1849,35.0,05,12,2015
110514,650,,11,07,2015
110515,801,,05,31,2015
110516,640,,08,06,2015
110517,640,,06,25,2015
110518,501,28.0,12,26,2015
110519,801,45.0,09,05,2015
110520,401,20.0,07,09,2015
110521,650,,09,25,2015
110522,630,26.0,11,23,2015
110523,702,,10,06,2015
110524,401,23.0,03,08,2015
110525,640,29.0,05,02,2015
110526,501,36.0,11,25,2015
110527,670,47.0,12,15,2015
110528,802,23.0,06,13,2015
110529,1401,30.0,11,25,2015
110530,401,47.0,08,09,2015
110531,702,40.0,11,01,2015
110532,802,19.0,10,21,2015
110533,1701,,05,25,2015
110534,1198,,07,26,2015
110535,670,53.0,06,07,2015
110536,802,,08,04,2015
110537,1546,26.0,09,04,2015
110538,301,31.0,11,06,2015
110539,502,56.0,01,17,2015
110540,650,48.0,02,27,2015
110541,702,,12,30,2015
110542,1198,29.0,04,11,2015
110543,1002,,01,23,2015
110544,1401,,11,17,2015
110545,1849,,01,29,2015
110546,630,,02,24,2015
110547,802,35.0,12,17,2015
110548,1198,25.0,04,09,2015
110549,2601,,04,22,2015
110550,1401,,08,13,2015
110551,801,,01,26,2015
110552,401,,07,20,2015
110553,2601,63.0,01,02,2015
110554,802,34.0,10,12,2015
110555,501,,02,26,2015
110556,1401,50.0,11,30,2015
110557,501,,07,02,2015
110558,502,,01,25,2015
110559,1849,,03,19,2015
110560,1120,,07,20,2015
110561,1401,55.0,08,09,2015
110562,1122,,07,03,2015
110563,1198,,03,01,2015
110564,2655,,04,02,2015
110565,801,,09,03,2015
110566,670,32.0,07,16,2015
110567,840,22.0,05,11,2015
110568,690,38.0,10,18,2015
110569,1401,41.0,04,22,2015
110570,650,65.0,08,27,2015
110571,1198,,09,19,2015
110572,401,73.0,09,03,2015
110573,2601,22.0,02,12,2015
110574,401,21.0,06,05,2015
110575,901,,03,10,2015
110576,702,56.0,04,19,2015
110577,630,,06,30,2015
110578,501,57.0,10,29,2015
110579,501,,04,22,2015
110580,702,,08,14,2015
110581,501,,07,28,2015
110582,502,,09,26,2015
110583,1401,30.0,09,15,2015
110584,2402,,07,18,2015
110585,2601,,07,30,2015
110586,690,,04,23,2015
110587,831,20.0,07,21,2015
110588,1401,,07,27,2015
110589,690,57.0,01,01,2015
110590,640,62.0,10,27,2015
110591,801,18.0,01,28,2015
110592,2601,40.0,04,02,2015
110593,801,47.0,09,26,2015
110594,1198,,11,17,2015
110595,1198,,11,17,2015
110596,2100,,03,26,2015
110597,1401,54.0,02,16,2015
110598,802,33.0,10,26,2015
110599,1849,22.0,04,10,2015
110600,401,28.0,11,15,2015
110601,802,28.0,07,26,2015
110602,2601,,01,16,2015
110603,401,31.0,10,07,2015
110604,2402,,02,18,2015
110605,2201,20.0,04,08,2015
110606,1198,,02,24,2015
110607,501,,02,25,2015
110608,401,33.0,03,16,2015
110609,2100,,10,24,2015
110610,2100,31.0,01,21,2015
110611,1401,50.0,03,07,2015
110612,630,,07,28,2015
110613,702,,11,15,2014
110614,650,,07,14,2015
110615,1546,34.0,12,16,2015
110616,1198,,01,01,2014
110617,501,,11,20,2015
110618,640,,11,21,2014
110619,640,,05,09,2015
110620,501,33.0,07,28,2015
110621,702,,12,13,2015
110622,1401,,12,05,2015
110623,802,21.0,08,13,2015
110624,1546,35.0,07,09,2015
110625,2602,,11,02,2015
110626,1401,41.0,06,08,2015
110627,1401,59.0,09,08,2015
110628,502,38.0,03,10,2015
110629,670,,10,21,2015
110630,501,45.0,01,29,2015
110631,1401,,06,13,2015
110632,1750,70.0,12,09,2015
110633,801,49.0,11,23,2015
110634,302,30.0,01,10,2015
110635,501,57.0,08,19,2015
110636,702,67.0,07,14,2015
110637,690,,07,01,2015
110638,501,,10,26,2015
110639,502,,10,10,2015
110640,801,,08,05,2015
110641,670,,10,15,2015
110642,501,31.0,09,08,2015
110643,799,,02,07,2015
110644,640,22.0,05,21,2015
110645,2601,,05,13,2015
110646,840,,09,09,2015
110647,2201,18.0,04,08,2015
110648,501,37.0,08,19,2015
110649,1401,26.0,12,06,2015
110650,840,,08,28,2015
110651,630,,04,14,2015
110652,1849,21.0,10,10,2015
110653,1401,36.0,12,12,2015
110654,690,33.0,09,22,2015
110655,502,,12,19,2015
110656,401,24.0,09,18,2015
110657,802,25.0,02,07,2015
110658,401,33.0,10,16,2015
110659,640,40.0,07,13,2015
110660,670,,03,03,2015
110661,1401,,12,28,2015
110662,401,42.0,10,10,2015
110663,630,,10,21,2015
110664,2100,55.0,09,11,2015
110665,1122,,05,04,2015
110666,403,,11,24,2015
110667,702,26.0,04,12,2015
110668,501,,08,16,2015
110669,501,34.0,07,04,2015
110670,640,25.0,11,21,2015
110671,302,40.0,08,16,2015
110672,1122,,02,27,2015
110673,1198,70.0,09,30,2015
110674,501,36.0,01,07,2015
110675,2601,40.0,12,19,2015
110676,403,,11,18,2015
110677,702,,04,12,2015
110678,630,18.0,02,20,2015
110679,401,,06,25,2015
110680,802,35.0,07,19,2015
110681,1401,,03,02,2015
110682,1849,,06,03,2015
110683,702,,04,04,2015
110684,802,44.0,12,28,2015
110685,801,59.0,01,22,2015
110686,501,,11,07,2015
110687,630,22.0,08,29,2015
110688,502,,02,22,2015
110689,1401,50.0,11,05,2015
110690,690,27.0,06,16,2015
110691,1849,43.0,02,06,2015
110692,1401,35.0,10,22,2015
110693,702,,04,20,2015
110694,802,21.0,07,05,2015
110695,802,22.0,02,12,2015
110696,301,,02,11,2015
110697,2601,50.0,10,16,2015
110698,640,26.0,12,14,2015
110699,1401,56.0,06,09,2015
110700,2100,,10,28,2015
110701,501,,04,09,2015
110702,501,65.0,09,19,2015
110703,1546,18.0,11,10,2015
110704,1546,37.0,06,17,2015
110705,2604,53.0,07,25,2015
110706,1198,,07,24,2015
110707,1002,,07,27,2015
110708,650,,04,14,2015
110709,2655,,02,04,2015
110710,501,34.0,05,28,2015
110711,2601,,10,07,2015
110712,1849,,03,06,2015
110713,1849,,08,08,2015
110714,630,,07,18,2015
110715,801,,09,17,2015
110716,802,30.0,06,16,2015
110717,802,30.0,06,16,2015
110718,670,61.0,06,12,2015
110719,1850,53.0,03,04,2015
110720,630,,12,02,2015
110721,640,64.0,04,07,2015
110722,630,35.0,07,24,2015
110723,1849,,01,17,2015
110724,501,,01,04,2015
110725,630,36.0,09,24,2015
110726,640,,08,07,2015
110727,630,23.0,11,07,2015
110728,802,22.0,05,29,2015
110729,1401,25.0,09,01,2015
110730,640,,05,10,2015
110731,1546,,07,27,2015
110732,301,,01,15,2015
110733,401,73.0,06,30,2015
110734,1850,37.0,02,17,2015
110735,1001,42.0,04,02,2015
110736,501,,06,28,2015
110737,501,63.0,08,25,2015
110738,502,,05,07,2015
110739,690,65.0,07,17,2015
110740,501,,04,25,2015
110741,1849,37.0,03,05,2015
110742,2655,48.0,07,27,2015
110743,403,30.0,04,21,2015
110744,1546,,04,30,2015
110745,702,36.0,03,26,2015
110746,403,21.0,03,31,2015
110747,1401,44.0,02,11,2015
110748,802,56.0,06,19,2015
110749,702,,05,24,2015
110750,1401,,09,27,2015
110751,1401,49.0,05,22,2015
110752,501,,10,09,2015
110753,670,,10,28,2015
110754,640,,05,06,2015
110755,1849,,11,09,2015
110756,630,,09,22,2015
110757,640,24.0,04,30,2015
110758,702,,08,10,2015
110759,401,,03,28,2015
110760,1651,18.0,05,07,2015
110761,2601,25.0,04,03,2015
110762,1546,,08,31,2015
110763,2040,37.0,08,20,2015
110764,210,,11,14,2015
110765,1401,,05,16,2015
110766,1849,,10,19,2015
110767,802,28.0,05,13,2015
110768,802,53.0,11,17,2015
110769,401,28.0,10,29,2015
110770,501,,01,30,2015
110771,1122,,07,05,2015
110772,802,28.0,11,09,2015
110773,801,44.0,06,28,2015
110774,670,,05,07,2015
110775,401,30.0,07,19,2015
110776,640,37.0,12,27,2015
110777,702,,09,19,2015
110778,831,22.0,08,08,2015
110779,1651,30.0,06,17,2015
110780,702,,06,30,2015
110781,1198,44.0,05,26,2015
110782,670,90.0,06,19,2015
110783,2001,,03,04,2015
110784,302,34.0,05,09,2015
